chunk_id,parent_doc_id,corpus_tier,page_range,word_range,word_count,chunk_path,parent_dqa_score,parent_locus_tag,parent_verification_logic
A-CSR-101-C10,A-CSR-101,A,Page 3,2251 - 2500,250,CorpusA_Chunks\A-CSR-101\A-CSR-101-C10.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-101-C20,A-CSR-101,A,Page 4,4751 - 5000,250,CorpusA_Chunks\A-CSR-101\A-CSR-101-C20.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-101-C29,A-CSR-101,A,Page 6,7022 - 7393,372,CorpusA_Chunks\A-CSR-101\A-CSR-101-C29.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-101-C39,A-CSR-101,A,Page 8 to Page 9,9783 - 10032,250,CorpusA_Chunks\A-CSR-101\A-CSR-101-C39.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-101-C48,A-CSR-101,A,Page 10,12110 - 12359,250,CorpusA_Chunks\A-CSR-101\A-CSR-101-C48.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-101-C58,A-CSR-101,A,Page 12,14732 - 14981,250,CorpusA_Chunks\A-CSR-101\A-CSR-101-C58.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-101-C67,A-CSR-101,A,Page 14,17124 - 17491,368,CorpusA_Chunks\A-CSR-101\A-CSR-101-C67.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-101-C77,A-CSR-101,A,Page 16,19804 - 20177,374,CorpusA_Chunks\A-CSR-101\A-CSR-101-C77.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-DATA-102-C01,A-DATA-102,A,Page 1 to Page 2,1 - 250,250,CorpusA_Chunks\A-DATA-102\A-DATA-102-C01.txt,"A,A,A,A,A,A",datagov-compliance-framework,direct-institutional-or-academic-extraction
A-DATA-102-C02,A-DATA-102,A,Page 2 to Page 3,251 - 642,392,CorpusA_Chunks\A-DATA-102\A-DATA-102-C02.txt,"A,A,A,A,A,A",datagov-compliance-framework,direct-institutional-or-academic-extraction
A-RES-107-C01,A-RES-107,A,Page 1,1 - 250,250,CorpusA_Chunks\A-RES-107\A-RES-107-C01.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-107-C09,A-RES-107,A,Page 3,2211 - 2460,250,CorpusA_Chunks\A-RES-107\A-RES-107-C09.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-107-C17,A-RES-107,A,Page 5,4242 - 4491,250,CorpusA_Chunks\A-RES-107\A-RES-107-C17.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-107-C26,A-RES-107,A,Page 7,6577 - 6888,312,CorpusA_Chunks\A-RES-107\A-RES-107-C26.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-107-C34,A-RES-107,A,Page 10,8757 - 9006,250,CorpusA_Chunks\A-RES-107\A-RES-107-C34.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-107-C42,A-RES-107,A,Page 12,10932 - 11181,250,CorpusA_Chunks\A-RES-107\A-RES-107-C42.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-107-C51,A-RES-107,A,Page 14,13219 - 13468,250,CorpusA_Chunks\A-RES-107\A-RES-107-C51.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-107-C59,A-RES-107,A,Page 17,15411 - 15660,250,CorpusA_Chunks\A-RES-107\A-RES-107-C59.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-107-C68,A-RES-107,A,Page 19,17791 - 18021,231,CorpusA_Chunks\A-RES-107\A-RES-107-C68.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-108-C01,A-RES-108,A,Page 1,1 - 250,250,CorpusA_Chunks\A-RES-108\A-RES-108-C01.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-108-C08,A-RES-108,A,Page 2,1780 - 2030,251,CorpusA_Chunks\A-RES-108\A-RES-108-C08.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-108-C16,A-RES-108,A,Page 4,3781 - 4030,250,CorpusA_Chunks\A-RES-108\A-RES-108-C16.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-108-C24,A-RES-108,A,Page 6 to Page 7,5909 - 6158,250,CorpusA_Chunks\A-RES-108\A-RES-108-C24.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-108-C32,A-RES-108,A,Page 8,7909 - 8158,250,CorpusA_Chunks\A-RES-108\A-RES-108-C32.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-108-C40,A-RES-108,A,Page 10,10054 - 10324,271,CorpusA_Chunks\A-RES-108\A-RES-108-C40.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-108-C48,A-RES-108,A,Page 12,12093 - 12342,250,CorpusA_Chunks\A-RES-108\A-RES-108-C48.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-108-C56,A-RES-108,A,Page 13,14098 - 14257,160,CorpusA_Chunks\A-RES-108\A-RES-108-C56.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C01,A-RES-109,A,Page 1,1 - 250,250,CorpusA_Chunks\A-RES-109\A-RES-109-C01.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C12,A-RES-109,A,Page 5 to Page 6,2903 - 3152,250,CorpusA_Chunks\A-RES-109\A-RES-109-C12.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C23,A-RES-109,A,Page 11,6057 - 6400,344,CorpusA_Chunks\A-RES-109\A-RES-109-C23.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C34,A-RES-109,A,Page 17,9001 - 9259,259,CorpusA_Chunks\A-RES-109\A-RES-109-C34.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C45,A-RES-109,A,Page 23,11847 - 12096,250,CorpusA_Chunks\A-RES-109\A-RES-109-C45.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C56,A-RES-109,A,Page 27,14887 - 15273,387,CorpusA_Chunks\A-RES-109\A-RES-109-C56.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C67,A-RES-109,A,Page 32,18020 - 18269,250,CorpusA_Chunks\A-RES-109\A-RES-109-C67.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C78,A-RES-109,A,Page 36,20780 - 21029,250,CorpusA_Chunks\A-RES-109\A-RES-109-C78.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C89,A-RES-109,A,Page 39,23576 - 23834,259,CorpusA_Chunks\A-RES-109\A-RES-109-C89.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C100,A-RES-109,A,Page 43,26399 - 26648,250,CorpusA_Chunks\A-RES-109\A-RES-109-C100.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-109-C111,A-RES-109,A,Page 47,29155 - 29466,312,CorpusA_Chunks\A-RES-109\A-RES-109-C111.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-104-C01,A-RES-104,A,Page 1,1 - 250,250,CorpusA_Chunks\A-RES-104\A-RES-104-C01.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-104-C08,A-RES-104,A,Page 3,1866 - 2115,250,CorpusA_Chunks\A-RES-104\A-RES-104-C08.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-104-C16,A-RES-104,A,Page 5,3980 - 4229,250,CorpusA_Chunks\A-RES-104\A-RES-104-C16.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-104-C24,A-RES-104,A,Page 7 to Page 8,6021 - 6270,250,CorpusA_Chunks\A-RES-104\A-RES-104-C24.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-104-C31,A-RES-104,A,Page 10,7771 - 8020,250,CorpusA_Chunks\A-RES-104\A-RES-104-C31.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-104-C39,A-RES-104,A,Page 13,10072 - 10321,250,CorpusA_Chunks\A-RES-104\A-RES-104-C39.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-104-C47,A-RES-104,A,Page 14,12072 - 12321,250,CorpusA_Chunks\A-RES-104\A-RES-104-C47.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-RES-104-C55,A-RES-104,A,Page 16,14348 - 14602,255,CorpusA_Chunks\A-RES-104\A-RES-104-C55.txt,"A,A,A,A,A,A",supplychain_research-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-102-C01,A-CSR-102,A,Page 1,1 - 263,263,CorpusA_Chunks\A-CSR-102\A-CSR-102-C01.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-102-C04,A-CSR-102,A,Page 3,764 - 1089,326,CorpusA_Chunks\A-CSR-102\A-CSR-102-C04.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
A-CSR-102-C07,A-CSR-102,A,Page 6 to Page 7,1749 - 1957,209,CorpusA_Chunks\A-CSR-102\A-CSR-102-C07.txt,"A,A,A,A,A,A",csr-compliance-framework,direct-institutional-or-academic-extraction
